시군구,구,동,단지명,전용면적(㎡),계약년월,단가,계약일,가격,층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시,강동구,성내동,한솔파로스,84.74,202302,719.8489497,17,61000,6,2010,양재대로95길 60,,중개거래,서울 강동구
서울특별시,구로구,개봉동,두산,111.69,202302,546.1545349,22,61000,3,1997,남부순환로95길 88,,중개거래,서울 구로구
서울특별시,구로구,개봉동,현대,59.94,202302,1017.684351,18,61000,15,2001,개봉로20길 6,,중개거래,서울 구로구
서울특별시,구로구,고척동,한일유앤아이,84.98,202302,717.8159567,4,61000,2,2005,중앙로15길 151,,중개거래,서울 구로구
서울특별시,노원구,공릉동,대동아파트2,84.9,202302,718.4923439,1,61000,6,1999,동일로195길 39,,중개거래,서울 노원구
서울특별시,송파구,풍납동,토성현대,49.14,202302,1241.351241,28,61000,7,1986,풍성로14길 19,,중개거래,서울 송파구
서울특별시,영등포구,양평동1가,한신공영,59.98,202302,1017.005669,25,61000,3,1996,영등포로12길 7,,중개거래,서울 영등포구
서울특별시,은평구,응암동,백련산파크자이,49.759,202302,1225.908881,13,61000,6,2021,백련산로 67,,중개거래,서울 은평구
서울특별시,송파구,장지동,위례24단지(꿈에그린),51.77,202302,1176.356963,20,60900,7,2013,위례광장로 121,,직거래,-
서울특별시,구로구,개봉동,현대,59.94,202302,1009.342676,17,60500,8,2001,개봉로20길 6,,중개거래,서울 구로구
서울특별시,노원구,상계동,벽산,75.03,202302,806.344129,15,60500,13,1989,한글비석로 399,,중개거래,서울 노원구
서울특별시,강북구,미아동,삼성래미안트리베라2단지,59.38,202302,1010.441226,2,60000,9,2010,삼양로27길 19,,중개거래,서울 강북구
서울특별시,강서구,가양동,강변,39.6,202302,1515.151515,2,60000,15,1992,허준로 139,,중개거래,서울 강서구
서울특별시,강서구,등촌동,등촌라인(조합),59.91,202302,1001.502253,3,60000,16,1997,화곡로68길 33,,중개거래,서울 강서구
서울특별시,강서구,등촌동,등촌라인(조합),59.91,202302,1001.502253,6,60000,9,1997,화곡로68길 33,,중개거래,서울 강서구
서울특별시,강서구,염창동,동아,59.97,202302,1000.50025,23,60000,1,1998,양천로69길 58,,중개거래,서울 강서구
서울특별시,관악구,신림동,LIG대학마을(건영아파트3차),69.17,202302,867.4280758,13,60000,12,1996,신림로3길 40,,중개거래,서울 관악구
서울특별시,구로구,개봉동,한진,84.96,202302,706.2146893,6,60000,10,2000,개봉로3길 87,,중개거래,서울 구로구
서울특별시,구로구,개봉동,현대,59.94,202302,1001.001001,14,60000,9,2001,개봉로20길 6,,중개거래,서울 구로구
서울특별시,구로구,고척동,센츄리,84.56,202302,709.5553453,15,60000,3,1994,중앙로12길 12,,중개거래,서울 구로구
서울특별시,노원구,상계동,상계신동아,84.99,202302,705.9654077,2,60000,9,1995,한글비석로52길 66,,중개거래,서울 노원구
서울특별시,노원구,상계동,상계주공1(저층),71.89,202302,834.6084295,4,60000,5,1988,동일로213길 21,,중개거래,서울 노원구
서울특별시,노원구,상계동,상계주공2(고층),60.5,202302,991.7355372,8,60000,1,1987,동일로215길 23,,중개거래,서울 노원구
서울특별시,노원구,상계동,한신1차,84.92,202302,706.5473387,24,60000,11,1987,한글비석로46가길 16,,중개거래,서울 노원구
서울특별시,노원구,월계동,삼호3,59.22,202302,1013.171226,25,60000,8,1986,마들로 111,,중개거래,서울 노원구
서울특별시,노원구,중계동,중계무지개,59.26,202302,1012.487344,18,60000,2,1991,동일로208길 20,,중개거래,서울 노원구
서울특별시,동대문구,답십리동,두산,59.96,202302,1000.667111,1,60000,6,2000,답십리로56길 21,,중개거래,서울 동대문구
서울특별시,동대문구,이문동,쌍용,59.99,202302,1000.166694,21,60000,23,2000,한천로58길 47,,중개거래,서울 동대문구
서울특별시,동대문구,이문동,쌍용,59.99,202302,1000.166694,28,60000,15,2000,한천로58길 47,,중개거래,서울 동대문구
서울특별시,동작구,신대방동,롯데낙천대,55.4561,202302,1081.936883,14,60000,11,2003,여의대방로10길 38,,중개거래,경기 의왕시
서울특별시,서대문구,홍은동,풍림1차,64.53,202302,929.800093,23,60000,6,1988,통일로48가길 37,,중개거래,서울 서대문구
서울특별시,서대문구,홍제동,문화촌현대,59.94,202302,1001.001001,4,60000,18,2002,문화촌길 6-24,,중개거래,서울 서대문구
서울특별시,성동구,마장동,우성에비뉴,62.13,202302,965.7170449,27,60000,8,2017,고산자로26길 11,,중개거래,서울 성동구
서울특별시,성동구,마장동,장원,84.8,202302,707.5471698,28,60000,7,2002,마장로35길 104,,중개거래,서울 성동구
서울특별시,송파구,문정동,문정동아,57.72,202302,1039.50104,2,60000,7,1997,문정로5길 13,,중개거래,서울 송파구
서울특별시,송파구,송파동,온누리,84.95,202302,706.2978222,13,60000,6,2004,백제고분로46길 8-23,,중개거래,서울 송파구
서울특별시,양천구,목동,성원2,59.9,202302,1001.669449,11,60000,14,2000,목동중앙남로 100,,직거래,-
서울특별시,양천구,신월동,삼정그린뷰,84.14,202302,713.0972189,25,60000,8,2005,오목로3길 17,,중개거래,서울 양천구
서울특별시,영등포구,당산동3가,당산계룡리슈빌2단지,38.77,202302,1547.588342,15,60000,16,2014,양산로25길 8,,직거래,-
서울특별시,용산구,용산동2가,용암한신,67.93,202302,883.2621817,8,60000,6,1982,신흥로2길 58,,직거래,-
서울특별시,은평구,응암동,백련산파크자이,49.759,202302,1205.812014,9,60000,16,2021,백련산로 67,,중개거래,서울 은평구
서울특별시,은평구,응암동,백련산파크자이,49.759,202302,1205.812014,15,60000,10,2021,백련산로 67,,중개거래,서울 은평구
서울특별시,종로구,창신동,창신쌍용1,54.7,202302,1096.892139,27,60000,7,1992,동망산길 19,,중개거래,서울 종로구
서울특별시,중랑구,묵동,공감대,84.996,202302,705.9155725,21,60000,11,2005,공릉로 32,,중개거래,서울 중랑구
서울특별시,강서구,방화동,동성,64.65,202302,927.9195669,16,59990,8,1993,금낭화로23길 8,,중개거래,서울 강서구
서울특별시,노원구,상계동,상계주공2(고층),59.39,202302,1009.429197,21,59950,4,1987,동일로215길 23,,중개거래,"서울 동대문구, 서울 성북구"
서울특별시,은평구,응암동,백련산파크자이,49.759,202302,1204.807171,16,59950,14,2021,백련산로 67,,중개거래,서울 은평구
서울특별시,강북구,번동,해모로아파트,127.25,202302,470.7269155,16,59900,13,2003,오현로 156,,중개거래,서울 강북구
서울특별시,도봉구,쌍문동,한양1,66.33,202302,903.0604553,8,59900,9,1986,우이천로 304,,직거래,-
서울특별시,성북구,석관동,두산,59.97,202302,998.8327497,23,59900,3,1998,화랑로48길 16,,중개거래,"서울 노원구, 서울 성북구"
서울특별시,성북구,정릉동,정릉2차대주피오레,84.99,202302,703.6121897,25,59800,2,2008,아리랑로19길 86,,중개거래,서울 성북구
서울특별시,강동구,길동,에이치비골드빌(103동),81.33,202302,731.5873601,20,59500,3,2004,성안로 170,,중개거래,서울 강동구
서울특별시,강북구,미아동,경남아너스빌(1356-0),59.964,202302,992.2620239,14,59500,10,2003,오패산로30길 30,20230215,중개거래,서울 성동구
서울특별시,강북구,미아동,삼성래미안트리베라2단지,59.38,202302,1002.020882,2,59500,9,2010,삼양로27길 19,,중개거래,서울 강북구
서울특별시,노원구,상계동,벽산,75.03,202302,793.0161269,8,59500,4,1989,한글비석로 399,,중개거래,서울 노원구
서울특별시,노원구,상계동,벽산,75.03,202302,793.0161269,10,59500,10,1989,한글비석로 396,,중개거래,서울 노원구
서울특별시,영등포구,대림동,우성2,79.91,202302,744.5876611,22,59500,5,1992,도림로47길 1,,중개거래,서울 영등포구
서울특별시,은평구,응암동,백련산파크자이,49.759,202302,1195.76358,9,59500,4,2021,백련산로 67,,중개거래,서울 은평구
서울특별시,중랑구,신내동,신내 데시앙포레,84.94,202302,700.4944667,27,59500,6,2013,신내역로 165,,직거래,-
서울특별시,노원구,상계동,상계주공1(고층),58.01,202302,1022.237545,6,59300,10,1988,덕릉로 459-21,,중개거래,서울 노원구
서울특별시,강동구,강일동,강일리버파크7단지,84.74,202302,696.2473448,22,59000,14,2009,아리수로98길 25,,직거래,-
서울특별시,강동구,천호동,동아하이빌아파트,59.98,202302,983.6612204,13,59000,11,2000,구천면로 278,,직거래,-
서울특별시,강북구,미아동,경남아너스빌(1356-0),59.964,202302,983.9236875,15,59000,10,2003,오패산로30길 30,,중개거래,서울 성동구
서울특별시,강서구,화곡동,일성스카이빌,114.23,202302,516.5017946,14,59000,7,2001,강서로5나길 50,,중개거래,서울 강서구
서울특별시,구로구,고척동,대우,71.53,202302,824.8287432,4,59000,11,1999,고척로52길 48,,중개거래,서울 구로구
서울특별시,구로구,구로동,현대상선,79.98,202302,737.6844211,3,59000,2,1987,구일로10길 53,,중개거래,서울 구로구
서울특별시,금천구,가산동,두산,59.84,202302,985.9625668,22,59000,7,1998,가산로 99,,직거래,-
서울특별시,노원구,상계동,상계주공1(고층),58.01,202302,1017.066023,14,59000,11,1988,덕릉로 459-21,,중개거래,서울 노원구
서울특별시,노원구,월계동,삼호4,50.18,202302,1175.767238,21,59000,4,1987,마들로 127,,중개거래,서울 노원구
서울특별시,동대문구,답십리동,답십리엘림퍼스트,52.7678,202302,1118.106118,2,59000,9,2020,전농로3길 20,,중개거래,서울 동대문구
서울특별시,동대문구,답십리동,답십리엘림퍼스트,52.7678,202302,1118.106118,24,59000,7,2020,전농로3길 20,,중개거래,서울 동대문구
서울특별시,중랑구,망우동,로얄팰리스주상복합아파트,55.63,202302,1056.983642,12,58800,14,2021,망우로58길 41,,중개거래,서울 중랑구
서울특별시,노원구,월계동,동신,71.83,202302,814.4229431,21,58500,5,1983,광운로2나길 30,,중개거래,서울 노원구
서울특별시,도봉구,방학동,신동아아파트1,84.87,202302,689.2895016,13,58500,12,1986,방학로 193,,중개거래,서울 도봉구
서울특별시,양천구,신정동,목동우성3,59.69,202302,980.0636623,3,58500,12,1999,목동남로4길 20,,중개거래,서울 양천구
서울특별시,은평구,신사동,청운제일(362-0),82.46,202302,709.4348775,7,58500,10,2002,증산로 417,,중개거래,서울 은평구
서울특별시,강동구,길동,한빛골드빌1차,72.41,202302,803.7563872,22,58200,15,2001,성안로 176,,중개거래,서울 강동구
서울특별시,강서구,가양동,가양6단지,49.5,202302,1171.717172,2,58000,15,1992,허준로 175,,중개거래,서울 강서구
서울특별시,구로구,고척동,동아한신,59.9,202302,968.2804674,24,58000,3,2000,중앙로6길 17,,중개거래,서울 구로구
서울특별시,금천구,시흥동,관악산벽산타운5,114.84,202302,505.0505051,18,58000,3,2004,금하로 816,,중개거래,서울 금천구
서울특별시,노원구,공릉동,풍림아파트A,59.94,202302,967.634301,9,58000,15,2001,섬밭로 139,,중개거래,서울 노원구
서울특별시,동대문구,답십리동,동서울한양,76.41,202302,759.0629499,11,58000,7,1989,답십리로 184,,중개거래,서울 동대문구
서울특별시,동대문구,전농동,전농SK,59.34,202302,977.4182676,10,58000,4,2000,사가정로 148,,중개거래,서울 동대문구
서울특별시,동대문구,전농동,전농SK,59.34,202302,977.4182676,10,58000,2,2000,사가정로 148,,중개거래,서울 동대문구
서울특별시,동대문구,휘경동,서울가든,85.92,202302,675.0465549,23,58000,7,1985,겸재로 24,,중개거래,서울 동대문구
서울특별시,마포구,망원동,성원1,59.4,202302,976.4309764,22,58000,6,1998,월드컵로25길 125,,중개거래,서울 마포구
서울특별시,성북구,정릉동,정릉힐스테이트1차,84.853,202302,683.5350547,1,58000,17,2007,북악산로 831,,직거래,-
서울특별시,은평구,구산동,경남아너스빌,84.69,202302,684.8506317,14,58000,10,2004,갈현로11길 46,,중개거래,서울 은평구
서울특별시,중랑구,묵동,SM해그린,84.32,202302,687.8557875,15,58000,7,2006,공릉로2나길 32-12,,중개거래,서울 중랑구
서울특별시,노원구,중계동,양지마을(대림)2,59.4,202302,974.7474747,16,57900,7,1999,덕릉로73길 28,,중개거래,서울 노원구
서울특별시,강서구,방화동,개화산경남아너스빌,67.06,202302,857.4410975,28,57500,10,2007,양천로14가길 23,,중개거래,서울 강서구
서울특별시,강서구,방화동,진로,84.96,202302,676.7890772,22,57500,6,1994,금낭화로 258,,중개거래,서울 강서구
서울특별시,강서구,방화동,한숲마을대림,84.83,202302,671.9320995,23,57000,12,1999,방화대로50길 7,,중개거래,서울 강서구
서울특별시,구로구,개봉동,현대홈타운,59.49,202302,958.1442259,12,57000,13,2001,개봉로20길 158,,중개거래,서울 구로구
서울특별시,동대문구,답십리동,답십리엘림퍼스트,52.7678,202302,1080.204215,2,57000,4,2020,전농로3길 20,,중개거래,서울 동대문구
서울특별시,동대문구,답십리동,답십리파크자이,49.54,202302,1150.585386,22,57000,2,2019,답십리로56길 105,,직거래,-
서울특별시,성북구,돈암동,돈암동삼성,59.4,202302,959.5959596,18,57000,3,1999,동소문로34길 24,,중개거래,서울 성북구
서울특별시,성북구,종암동,종암에스케이,59.86,202302,952.221851,7,57000,22,1999,종암로24가길 53,,중개거래,서울 성북구
서울특별시,송파구,오금동,현대백조,31,202302,1838.709677,5,57000,7,1997,양재대로72길 20,,중개거래,서울 송파구
서울특별시,영등포구,대림동,문영칸타빌레,84.89,202302,671.4571799,8,57000,1,2001,도림천로 391,,중개거래,서울 영등포구
서울특별시,중랑구,신내동,벽산,84.93,202302,671.1409396,12,57000,4,2000,용마산로125길 50,,중개거래,서울 중랑구
서울특별시,서대문구,홍은동,풍림2,58.5,202302,970.9401709,11,56800,2,1990,세검정로1길 35,,중개거래,서울 서대문구
서울특별시,노원구,월계동,성북역신도브래뉴,84.9565,202302,667.4003755,1,56700,4,2005,광운로19길 38,,직거래,-
서울특별시,구로구,개봉동,현대홈타운,59.49,202302,949.739452,2,56500,17,2001,개봉로20길 158,,중개거래,서울 구로구
서울특별시,성북구,길음동,길음뉴타운2단지푸르지오,59.77,202302,945.2902794,15,56500,7,2005,길음로 119,,중개거래,서울 성북구
서울특별시,성북구,돈암동,한신,68.13,202302,829.2969323,24,56500,8,1998,성북로4길 52,,중개거래,서울 성북구
서울특별시,성북구,종암동,종암에스케이,59.04,202302,956.9783198,8,56500,22,1999,종암로24가길 53,,중개거래,서울 동대문구
서울특별시,양천구,목동,성원2,59.9,202302,943.2387312,18,56500,6,2000,목동중앙남로 100,,중개거래,"서울 강남구, 서울 양천구"
서울특별시,중랑구,신내동,신내 데시앙포레,84.94,202302,665.1754179,6,56500,6,2013,신내역로 165,20230227,직거래,-
서울특별시,구로구,오류동,삼천리,84.75,202302,660.7669617,4,56000,6,1998,경인로8길 75,,중개거래,서울 구로구
서울특별시,양천구,신월동,신월시영,43.2,202302,1296.296296,1,56000,5,1988,신월로 99,,중개거래,서울 양천구
서울특별시,강북구,미아동,에스케이북한산시티,59.98,202302,930.3101034,23,55800,23,2004,솔샘로 174,,중개거래,서울 강북구
서울특별시,동대문구,휘경동,휘경베스트빌현대,59.92,202302,931.2416555,4,55800,24,2000,장안벚꽃로5길 19,,중개거래,서울 동대문구
서울특별시,송파구,거여동,거여1단지,39.6,202302,1401.515152,6,55500,6,1997,양산로8길 8,,중개거래,서울 송파구
서울특별시,송파구,거여동,거여1단지,39.6,202302,1401.515152,18,55500,6,1997,양산로8길 8,,중개거래,서울 송파구
서울특별시,강서구,방화동,진로,84.96,202302,647.3634652,13,55000,10,1994,금낭화로 258,,중개거래,서울 강서구
서울특별시,구로구,구로동,한신휴플러스(1280-0),50.03,202302,1099.340396,27,55000,4,2007,디지털로31길 120,,중개거래,서울 구로구
서울특별시,금천구,시흥동,삼익,84.96,202302,647.3634652,11,55000,18,1999,독산로50길 89,,중개거래,서울 금천구
서울특별시,노원구,월계동,미성,33.28,202302,1652.644231,24,55000,3,1986,마들로 59,,중개거래,서울 노원구
서울특별시,노원구,중계동,염광,59.34,202302,926.8621503,22,55000,13,1996,덕릉로79길 23,,중개거래,서울 노원구
서울특별시,도봉구,창동,금용,84.93,202302,647.5921347,13,55000,5,1997,우이천로 200,,중개거래,서울 도봉구
서울특별시,동대문구,이문동,현대,59.92,202302,917.8905207,25,55000,18,2000,한천로58길 107,,중개거래,서울 동대문구
서울특별시,마포구,아현동,애오개아이파크,30.01,202302,1832.722426,8,55000,5,2016,굴레방로1길 25,,중개거래,서울 마포구
서울특별시,서대문구,현저동,독립문파크빌,59.4,202302,925.9259259,10,55000,14,2000,통일로 279-75,,중개거래,서울 서대문구
서울특별시,서초구,서초동,대림서초리시온,42.21,202302,1303.008766,16,55000,14,2003,서초중앙로22길 25,,중개거래,서울 서초구
서울특별시,성북구,돈암동,돈암현대아파트,56.7,202302,970.0176367,11,55000,9,1991,정릉로 404,,중개거래,서울 성북구
서울특별시,성북구,상월곡동,동아에코빌,59.95,202302,917.4311927,7,55000,8,2003,장월로1길 28,,중개거래,서울 성북구
서울특별시,성북구,정릉동,정릉풍림아이원,60,202302,916.6666667,5,55000,10,2005,솔샘로 120,,중개거래,서울 성북구
서울특별시,성북구,종암동,종암에스케이,59.86,202302,918.810558,20,55000,4,1999,종암로24가길 53,,중개거래,"서울 강남구, 서울 성북구"
서울특별시,양천구,목동,성원2,59.9,202302,918.196995,15,55000,1,2000,목동중앙남로 100,,중개거래,서울 양천구
서울특별시,양천구,신월동,코아루1단지,84.95,202302,647.4396704,18,55000,9,2009,남부순환로56길 9,,중개거래,서울 양천구
서울특별시,구로구,개봉동,두산,84.96,202302,646.1864407,19,54900,20,1997,남부순환로95길 88,,중개거래,서울 구로구
서울특별시,노원구,월계동,동신,70.81,202302,775.3142212,3,54900,8,1983,광운로2나길 30,,중개거래,서울 노원구
서울특별시,관악구,신림동,동부,50.57,202302,1083.646431,16,54800,10,1993,신원로 26,,중개거래,"서울 관악구, 서울 송파구"
서울특별시,양천구,신월동,수명산그린시아,83.25,202302,658.2582583,23,54800,4,2014,월정로 299,,중개거래,서울 강서구
서울특별시,강북구,미아동,에스케이북한산시티,59.98,202302,911.9706569,2,54700,13,2004,솔샘로 174,,중개거래,서울 강북구
서울특별시,구로구,구로동,구로두산,63.33,202302,863.72967,23,54700,5,1998,도림로 59,,중개거래,서울 구로구
서울특별시,동대문구,답십리동,동답한신,59.22,202302,923.6744343,11,54700,5,1992,답십리로 210-30,,중개거래,서울 동대문구
서울특별시,은평구,불광동,북한산현대힐스테이트3차아파트,59.99,202302,910.1516919,14,54600,5,2010,불광로 122-10,,직거래,-
서울특별시,강서구,등촌동,"등촌1,2단지주공아파트",41.85,202302,1302.270012,10,54500,12,1994,강서로68길 36,,중개거래,서울 강서구
서울특별시,노원구,상계동,상계주공5(저층),31.98,202302,1704.190119,18,54500,3,1987,동일로216길 47,,중개거래,서울 노원구
서울특별시,도봉구,도봉동,도봉파크빌3,84.336,202302,646.2246253,4,54500,13,2002,마들로 891,,중개거래,서울 도봉구
서울특별시,도봉구,도봉동,한신,84.94,202302,641.6293854,13,54500,9,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,서대문구,홍은동,HDX휴팰리스,59.0362,202302,923.1623987,11,54500,11,2018,통일로 536,,중개거래,서울 서대문구
서울특별시,양천구,신정동,신정동로마,59.96,202302,908.9392929,11,54500,4,2005,오목로38길 16,,중개거래,서울 양천구
서울특별시,중랑구,신내동,건영2차,57.3,202302,951.1343805,7,54500,13,1996,신내로7길 20,,중개거래,서울 중랑구
서울특별시,강동구,암사동,중앙하이츠,59.52,202302,907.2580645,4,54000,2,1998,올림픽로98가길 47,,중개거래,서울 강동구
서울특별시,노원구,상계동,상계주공10(고층),49.94,202302,1081.297557,4,54000,9,1988,노원로 564,,중개거래,"서울 강북구, 서울 노원구"
서울특별시,노원구,하계동,장미(시영6),54.02,202302,999.6297668,24,54000,1,1989,섬밭로 196,,중개거래,서울 노원구
서울특별시,양천구,신월동,탑건진선미,83.94,202302,643.3166548,9,54000,8,2004,화곡로4길 11,,중개거래,서울 양천구
서울특별시,중랑구,신내동,신내6대주,49.77,202302,1084.990958,2,54000,11,1996,신내로19길 42,,중개거래,서울 중랑구
서울특별시,노원구,상계동,상계주공3(고층),32.39,202302,1651.744366,3,53500,3,1987,동일로215길 48,,중개거래,"서울 노원구, 서울 도봉구"
서울특별시,성북구,하월곡동,동신,59.88,202302,893.4535738,15,53500,5,1998,오패산로3길 17,,중개거래,서울 성북구
서울특별시,강북구,미아동,에스케이북한산시티,59.98,202302,883.627876,23,53000,23,2004,솔샘로 174,,중개거래,서울 강북구
서울특별시,강북구,번동,번동한양아파트,84.67,202302,625.9596079,3,53000,8,1992,한천로109길 69,,중개거래,서울 강북구
서울특별시,강서구,가양동,강변,39.6,202302,1338.383838,14,53000,5,1992,허준로 139,,중개거래,서울 강서구
서울특별시,구로구,개봉동,삼환,59.4,202302,892.2558923,10,53000,20,1995,남부순환로95길 54,,중개거래,서울 구로구
서울특별시,노원구,상계동,상계주공10(고층),58.01,202302,913.6355801,4,53000,7,1988,노원로 564,,중개거래,서울 노원구
서울특별시,노원구,상계동,상계주공5(저층),31.98,202302,1657.285804,27,53000,5,1987,동일로216길 47,,중개거래,서울 노원구
서울특별시,노원구,중계동,중계그린1단지,49.85,202302,1063.189569,25,53000,9,1990,동일로207길 17,,중개거래,서울 노원구
서울특별시,도봉구,쌍문동,한양6,83.86,202302,632.0057238,3,53000,14,2002,시루봉로 58,,중개거래,서울 도봉구
서울특별시,동작구,사당동,인정,59.79,202302,886.4358588,22,53000,2,1988,사당로2길 72,,중개거래,서울 동작구
서울특별시,은평구,응암동,자선메르시안(400),84.58,202302,626.6256798,15,53000,5,2005,응암로18길 18-9,,중개거래,서울 은평구
서울특별시,중랑구,신내동,새한,84.4,202302,627.9620853,25,53000,3,1998,용마산로 616,,중개거래,서울 중랑구
서울특별시,강북구,번동,해모로아파트,59.98,202302,880.2934311,28,52800,14,2003,오현로 156,,중개거래,서울 강북구
서울특별시,중랑구,묵동,신내,59.76,202302,883.5341365,7,52800,1,1996,숙선옹주로 91,,중개거래,서울 중랑구
서울특별시,중랑구,면목동,두원,59.31,202302,888.5516776,11,52700,9,1998,동일로 483,,중개거래,서울 중랑구
서울특별시,구로구,구로동,덕영드림,56.19,202302,934.3299519,3,52500,2,2006,구로중앙로34길 17,,중개거래,서울 구로구
서울특별시,구로구,오류동,오류동금호어울림,59.87,202302,876.8999499,22,52500,9,2006,고척로 41,,중개거래,"경기 부천시, 서울 구로구"
서울특별시,노원구,월계동,미성,33.28,202302,1577.524038,13,52500,2,1986,마들로 59,,중개거래,서울 노원구
서울특별시,마포구,도화동,한화오벨리스크,38.08,202302,1378.676471,13,52500,11,2004,마포대로 33,,중개거래,서울 마포구
서울특별시,도봉구,창동,창동주공3단지(해등마을),49.94,202302,1049.259111,22,52400,15,1990,해등로 50,,중개거래,서울 도봉구
서울특별시,강서구,가양동,강변,34.44,202302,1509.872242,8,52000,5,1992,허준로 139,,중개거래,"서울 강남구, 서울 강서구"
서울특별시,노원구,상계동,상계주공7(고층),45.55,202302,1141.602634,20,52000,8,1988,동일로 1456,,중개거래,서울 노원구
서울특별시,도봉구,도봉동,삼환도봉,73.89,202302,703.7488158,16,52000,13,1987,도봉로180길 6-83,,직거래,-
서울특별시,도봉구,도봉동,한신,84.94,202302,612.1968448,2,52000,7,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,도봉구,도봉동,한신,84.94,202302,612.1968448,18,52000,11,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,도봉구,도봉동,한신,84.94,202302,612.1968448,25,52000,9,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,도봉구,도봉동,한신,84.94,202302,612.1968448,28,52000,10,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,동대문구,용두동,래미안 허브리츠,59.98,202302,866.9556519,6,52000,12,2011,정릉천동로 36,,직거래,-
서울특별시,서대문구,홍은동,풍림1차,56.61,202302,918.5656244,7,52000,4,1988,통일로48가길 37,,직거래,-
서울특별시,송파구,풍납동,현대리버빌2지구,40.95,202302,1269.84127,10,52000,11,1999,풍성로24길 42,,중개거래,서울 송파구
서울특별시,양천구,목동,신한이모르젠,84.77,202302,613.4245606,10,52000,10,2006,목동중앙북로 7,,직거래,-
서울특별시,은평구,응암동,백련산파크자이,49.759,202302,1045.037079,1,52000,2,2021,백련산로 67,,중개거래,서울 은평구
서울특별시,중랑구,신내동,새한,84.4,202302,616.1137441,14,52000,18,1998,용마산로 616,,중개거래,서울 중랑구
서울특별시,중랑구,중화동,한신아파트(103~109),50.37,202302,1032.360532,8,52000,8,1997,동일로 752,,중개거래,서울 중랑구
서울특별시,서대문구,홍은동,극동,84.98,202302,606.024947,27,51500,12,1995,포방터10길 33,,중개거래,서울 서대문구
서울특별시,성북구,돈암동,한신,68.13,202302,755.9078233,3,51500,4,1998,성북로4길 52,,중개거래,서울 성북구
서울특별시,성북구,돈암동,한진(609-1),59.58,202302,864.3840215,2,51500,10,1998,성북로4길 52,,중개거래,서울 성북구
서울특별시,성북구,정릉동,정릉풍림아이원,60,202302,858.3333333,18,51500,14,2005,솔샘로 120,,중개거래,서울 성북구
서울특별시,성북구,길음동,길음뉴타운6단지(래미안),59.373,202302,860.6605696,22,51100,10,2007,길음로 16,,직거래,-
서울특별시,강북구,번동,번동한양아파트,84.67,202302,602.3384906,7,51000,1,1992,한천로109길 69,,중개거래,서울 강북구
서울특별시,강서구,가양동,가양2단지(성지),49.56,202302,1029.05569,10,51000,1,1992,허준로 47,,중개거래,서울 강서구
서울특별시,도봉구,도봉동,한신,84.94,202302,600.4238286,13,51000,7,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,도봉구,도봉동,한신,84.94,202302,600.4238286,26,51000,4,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,도봉구,방학동,신동아아파트3,84.86,202302,600.9898657,22,51000,11,1992,방학로15길 26-7,,중개거래,서울 도봉구
서울특별시,도봉구,방학동,우성아파트2,84.98,202302,600.1412097,1,51000,3,1993,해등로 307,,중개거래,서울 도봉구
서울특별시,도봉구,창동,대우,59.86,202302,851.9879719,7,51000,19,1995,덕릉로63가길 43,,중개거래,서울 도봉구
서울특별시,성북구,석관동,두산,54.55,202302,934.9220898,22,51000,4,1998,화랑로48길 16,,직거래,-
서울특별시,성북구,정릉동,길음뉴타운데시앙,59.42,202302,858.2968697,16,51000,11,1999,서경로 28,,중개거래,서울 성북구
서울특별시,성북구,하월곡동,길음서희스타힐스,84.96,202302,600.2824859,20,51000,10,2011,동소문로 284,,직거래,-
서울특별시,영등포구,문래동6가,현대2차,41.04,202302,1242.690058,11,51000,10,1987,문래로4길 6,,중개거래,서울 영등포구
서울특별시,강서구,등촌동,"등촌1,2단지주공아파트",41.85,202302,1213.85902,25,50800,12,1994,강서로68길 36,,중개거래,서울 강서구
서울특별시,금천구,시흥동,관악산벽산타운5,84.97,202302,597.8580676,27,50800,20,2004,금하로 816,,중개거래,서울 금천구
서울특별시,노원구,중계동,중계그린1단지,49.5,202302,1024.242424,4,50700,14,1990,섬밭로 285,,중개거래,서울 노원구
서울특별시,강동구,천호동,우정아파트,84.97,202302,594.3274097,13,50500,3,1996,양재대로125길 19,,직거래,-
서울특별시,노원구,중계동,중계그린1단지,49.5,202302,1020.20202,10,50500,10,1990,섬밭로 285,,중개거래,서울 노원구
서울특별시,도봉구,도봉동,한신,84.94,202302,594.5373205,24,50500,3,1995,마들로 859-19,,중개거래,서울 도봉구
서울특별시,도봉구,방학동,우성아파트2,84.98,202302,594.2574723,15,50500,2,1993,해등로 307,,중개거래,서울 도봉구
서울특별시,강북구,미아동,경남아너스빌(1356-0),59.964,202302,833.8336335,9,50000,11,2003,오패산로30길 30,,중개거래,"서울 강북구, 서울 성북구"
서울특별시,강서구,가양동,강변,39.6,202302,1262.626263,18,50000,4,1992,허준로 139,,중개거래,서울 강서구
